time,seconds_elapsed,z,y,x
1776193347174809900,0.746809814453125,-0.047829627990722656,-0.015246868133544922,0.011096745729446411
1776193347190828800,0.762828857421875,-0.04515266418457031,0.0028083324432373047,0.03425121307373047
1776193347206848800,0.778848876953125,-0.033188819885253906,0.0003142356872558594,0.023362427949905396
1776193347222865000,0.794864990234375,0.050037384033203125,0.028879165649414062,-0.008714765310287476
1776193347238876000,0.8108759765625,0.13800621032714844,0.04102587699890137,-0.03236335515975952
1776193347254890200,0.82689013671875,0.10663890838623047,0.015843629837036133,-0.01903820037841797
1776193347270899200,0.842899169921875,0.13780593872070312,0.015828847885131836,-0.006008893251419067
1776193347286908400,0.858908447265625,0.12842750549316406,-0.0063588619232177734,-0.02680310606956482
1776193347302924500,0.874924560546875,0.09033775329589844,-0.028431415557861328,-0.04432313144207001
1776193347318944000,0.890944091796875,0.021272659301757812,-0.03439164161682129,0.000525742769241333
1776193347334961200,0.906961181640625,-0.023833274841308594,-0.04540657997131348,0.027807533740997314
1776193347350983200,0.922983154296875,-0.07403850555419922,-0.029124736785888672,0.00282934308052063
1776193347367010300,0.93901025390625,-0.06454944610595703,-0.0027174949645996094,-0.0019820332527160645
1776193347383031800,0.95503173828125,-0.06467437744140625,-0.019268274307250977,0.00538066029548645
1776193347399052300,0.97105224609375,-0.0672311782836914,0.00736546516418457,-0.013007581233978271
1776193347415074600,0.987074462890625,-0.01253509521484375,0.025314807891845703,-0.038644835352897644
1776193347431092700,1.0030927734375,0.07533931732177734,0.044862985610961914,-0.029676735401153564
1776193347447110400,1.0191103515625,0.14401912689208984,0.05764198303222656,0.008444219827651978
1776193347463125800,1.035125732421875,0.12454414367675781,0.044898271560668945,0.03024953603744507
1776193347479138600,1.051138671875,0.09328365325927734,0.060123443603515625,0.056662291288375854
1776193347495156500,1.067156494140625,0.0836629867553711,0.06045842170715332,0.014779418706893921
1776193347511172900,1.0831728515625,0.05498981475830078,0.05072379112243652,-0.048188671469688416
1776193347527190000,1.09918994140625,0.0742645263671875,0.033421993255615234,-0.05513946712017059
1776193347543205000,1.115205078125,0.043503761291503906,0.0007336139678955078,-0.023834526538848877
1776193347559218700,1.13121875,-0.001537322998046875,-0.022708415985107422,-0.04540450870990753
1776193347575243000,1.147242919921875,-0.037192344665527344,-0.05012011528015137,-0.028789490461349487
1776193347591264800,1.1632646484375,-0.03248405456542969,-0.052186012268066406,-0.0119476318359375
1776193347607287300,1.179287353515625,-0.004185676574707031,-0.04562640190124512,-0.006694495677947998
1776193347623315000,1.19531494140625,0.03611946105957031,-0.0272977352142334,-0.0010167062282562256
1776193347639337200,1.211337158203125,0.050251007080078125,-0.0240781307220459,0.01469796895980835
1776193347655358700,1.227358642578125,0.04294776916503906,-0.009402036666870117,-0.007601678371429443
1776193347671377200,1.243377197265625,0.04498863220214844,0.006318092346191406,-0.01598268747329712
1776193347687394800,1.259394775390625,0.08270835876464844,-0.007956504821777344,0.03436407446861267
1776193347703409700,1.27540966796875,0.07018470764160156,0.004072666168212891,-0.00002619624137878418
1776193347719425500,1.291425537109375,0.04606914520263672,0.02411198616027832,0.01791626214981079
1776193347735444500,1.307444580078125,0.02447986602783203,0.043466806411743164,0.03450822830200195
1776193347751465700,1.3234658203125,0.03625011444091797,0.010634660720825195,-0.00007262825965881348
1776193347767488500,1.339488525390625,0.059970855712890625,-0.017213821411132812,-0.0258980393409729
1776193347783509200,1.35550927734375,0.021587371826171875,-0.014371871948242188,-0.04367975890636444
1776193347799527200,1.371527099609375,0.026253700256347656,0.01505732536315918,0.0051163434982299805
1776193347815542000,1.3875419921875,0.016541481018066406,0.013366222381591797,0.004107803106307983
1776193347831561700,1.403561767578125,-0.0025587081909179688,-0.008369684219360352,0.013368695974349976
1776193347855587000,1.427587158203125,-0.0193634033203125,0.04186248779296875,0.005769312381744385
1776193347871607800,1.44360791015625,0.004336357116699219,0.0522000789642334,0.01755768060684204
1776193347887629800,1.4596298828125,0.05912971496582031,0.03387761116027832,0.008323311805725098
1776193347903649300,1.475649169921875,0.042263031005859375,0.055585384368896484,-0.03227780759334564
1776193347919670800,1.4916708984375,0.07581138610839844,0.03627157211303711,-0.07746574282646179
1776193347935694000,1.507694091796875,0.09021568298339844,-0.011463642120361328,-0.02742624282836914
1776193347951708700,1.523708740234375,0.05434894561767578,-0.027857065200805664,0.02296137809753418
1776193347967718700,1.53971875,0.05422019958496094,-0.022008180618286133,-0.014707833528518677
1776193347983732200,1.555732177734375,0.06121063232421875,-0.054454803466796875,-0.009492844343185425
1776193347999747600,1.57174755859375,0.037261962890625,-0.02804422378540039,-0.007462173700332642
1776193348015768300,1.587768310546875,-0.02227306365966797,-0.015202999114990234,-0.03974977135658264
1776193348031789600,1.60378955078125,-0.08173370361328125,-0.012207984924316406,-0.034037262201309204
1776193348047812400,1.619812255859375,-0.0959615707397461,0.02299332618713379,-0.00907471776008606
1776193348063834000,1.635834228515625,-0.021869659423828125,0.018666505813598633,-0.0036323368549346924
1776193348079859500,1.651859375,0.057059288024902344,0.03821396827697754,-0.0016728341579437256
1776193348095882500,1.667882568359375,0.0814828872680664,0.029088735580444336,0.021400809288024902
1776193348111903500,1.683903564453125,0.04891490936279297,0.010912179946899414,0.04826074838638306
1776193348127929300,1.699929443359375,0.008861541748046875,0.015390157699584961,0.04304853081703186
1776193348143952400,1.715952392578125,0.01604747772216797,0.0176846981048584,0.04373857378959656
1776193348159976400,1.7319765625,0.046848297119140625,0.03812599182128906,-0.003432750701904297
1776193348176002000,1.748001953125,0.0322723388671875,0.01993560791015625,-0.05906176567077637
1776193348192024000,1.764024169921875,0.008379936218261719,0.0008046627044677734,-0.046538665890693665
1776193348208045800,1.7800458984375,0.029932022094726562,0.024887800216674805,-0.019099652767181396
1776193348224068400,1.796068359375,0.04422760009765625,-0.00584864616394043,-0.03895494341850281
1776193348240092700,1.8120927734375,0.020364761352539062,-0.03004598617553711,-0.0037017762660980225
1776193348256112000,1.828112060546875,-0.017600059509277344,-0.02673172950744629,-0.0059555768966674805
1776193348272136400,1.844136474609375,-0.031922340393066406,-0.029448986053466797,0.002358943223953247
1776193348288156400,1.860156494140625,-0.017791748046875,-0.03816628456115723,-0.015697568655014038
1776193348304176000,1.876176025390625,0.010506629943847656,-0.03879380226135254,-0.024734318256378174
1776193348320192800,1.89219287109375,0.02679920196533203,0.010992050170898438,0.004658788442611694
1776193348336205000,1.908205078125,0.02156829833984375,-0.00636601448059082,0.01734060049057007
1776193348352224300,1.924224365234375,0.021104812622070312,0.005104541778564453,-0.003531932830810547
1776193348368239600,1.940239501953125,0.0660543441772461,0.004950284957885742,-0.010201096534729004
1776193348384263700,1.956263671875,0.08965015411376953,0.035164594650268555,-0.015042126178741455
1776193348400284200,1.9722841796875,0.07774639129638672,0.03971695899963379,0.010895580053329468
1776193348416300500,1.988300537109375,0.025437355041503906,0.0023636817932128906,0.010000377893447876
1776193348432312600,2.0043125,0.016021728515625,0.013691902160644531,0.00005602836608886719
1776193348448335000,2.020335205078125,0.0328216552734375,-0.003254413604736328,-0.038111090660095215
1776193348464352300,2.036352294921875,-0.005324363708496094,0.005588531494140625,-0.01381191611289978
1776193348480369000,2.052368896484375,-0.033867835998535156,0.028657913208007812,0.027515947818756104
1776193348496387000,2.068386962890625,-0.02187347412109375,0.028392791748046875,-0.01188284158706665
1776193348512401200,2.084401123046875,-0.0026502609252929688,0.03989243507385254,-0.024844348430633545
1776193348528422100,2.100422119140625,-0.05036163330078125,0.0270845890045166,-0.01922103762626648
1776193348544443000,2.11644287109375,0.014169692993164062,0.020309925079345703,0.01009213924407959
1776193348560465000,2.13246484375,0.06885814666748047,0.0001804828643798828,0.009253919124603271
1776193348576487000,2.14848681640625,0.10458660125732422,-0.008824348449707031,-0.024856656789779663
1776193348592506400,2.16450634765625,0.11426353454589844,-0.03091907501220703,-0.011921286582946777
1776193348608532700,2.18053271484375,0.08112049102783203,-0.03237748146057129,-0.03944994509220123
1776193348624563200,2.196563232421875,0.014533042907714844,-0.04357600212097168,-0.03704468905925751
1776193348640586200,2.212586181640625,-0.045050621032714844,-0.025292158126831055,-0.005877971649169922
1776193348656612600,2.228612548828125,-0.044974327087402344,-0.013619184494018555,0.008239150047302246
1776193348672642000,2.24464208984375,-0.051980018615722656,-0.012153148651123047,0.016893088817596436
1776193348688663300,2.260663330078125,-0.08763980865478516,0.0032470226287841797,0.014409422874450684
1776193348704688000,2.276688232421875,-0.07320213317871094,-0.004530429840087891,0.011961162090301514
1776193348720717300,2.29271728515625,-0.008889198303222656,0.044472694396972656,0.023931056261062622
1776193348736732700,2.308732666015625,0.031477928161621094,0.016886472702026367,0.004708737134933472
1776193348752753000,2.3247529296875,0.050484657287597656,0.034064292907714844,0.004068732261657715
1776193348768775400,2.340775390625,0.05997180938720703,0.041635990142822266,0.006394803524017334
1776193348784796200,2.356796142578125,0.05270099639892578,0.03972935676574707,0.019821375608444214
1776193348800818400,2.372818359375,0.06939125061035156,0.05687904357910156,0.03336182236671448
1776193348816838700,2.388838623046875,0.04322528839111328,0.034630775451660156,-0.007505625486373901
1776193348832856600,2.404856689453125,-0.001781463623046875,0.01112818717956543,-0.013188660144805908
1776193348848874800,2.420874755859375,0.005901336669921875,0.018619537353515625,0.015246391296386719
1776193348864898300,2.436898193359375,-0.031935691833496094,-0.024155139923095703,-0.03199811279773712
1776193348880923400,2.45292333984375,-0.09144878387451172,-0.0494842529296875,-0.06128709018230438
1776193348896946400,2.468946533203125,-0.0675191879272461,-0.03746294975280762,-0.006195574998855591
1776193348912969700,2.4849697265625,0.0038824081420898438,-0.01671624183654785,0.007533073425292969
1776193348928996600,2.50099658203125,-0.013326644897460938,-0.03647756576538086,-0.024931341409683228
1776193348945022500,2.5170224609375,0.00307464599609375,-0.020689725875854492,-0.03608347475528717
1776193348961046500,2.533046630859375,0.00762176513671875,-0.02454352378845215,-0.0017666220664978027
1776193348977066800,2.549066650390625,-0.00933837890625,-0.014199972152709961,0.001368016004562378
1776193348993093000,2.565093017578125,0.038105010986328125,-0.0027039051055908203,0.017795026302337646
1776193349009116000,2.581115966796875,0.015947341918945312,0.031037569046020508,0.003232032060623169
1776193349025138700,2.597138671875,0.06813240051269531,0.06900310516357422,-0.027686163783073425
1776193349041165600,2.61316552734375,0.08478069305419922,0.028844118118286133,-0.011457651853561401
1776193349057186300,2.629186279296875,0.04925060272216797,-0.006135225296020508,0.030123889446258545
1776193349073208300,2.645208251953125,0.01836872100830078,0.019193410873413086,0.034701377153396606
1776193349089230600,2.661230712890625,0.030559539794921875,0.008517265319824219,-0.011823415756225586
1776193349105256400,2.67725634765625,0.011765480041503906,-0.00520014762878418,-0.06984350085258484
1776193349121272800,2.69327294921875,-0.054612159729003906,-0.017480850219726562,-0.03242446482181549
1776193349137293600,2.70929345703125,-0.09486865997314453,-0.0071108341217041016,0.03934118151664734
1776193349153318000,2.72531787109375,-0.08999824523925781,0.004561662673950195,0.06045082211494446
1776193349169339600,2.741339599609375,-0.05430412292480469,0.007607460021972656,0.017329037189483643
1776193349185358000,2.757358154296875,0.019722938537597656,0.024832963943481445,-0.0035381019115448
1776193349201378800,2.77337890625,0.029230117797851562,0.012890100479125977,-0.015608876943588257
1776193349217399000,2.78939892578125,0.02441120147705078,0.012816190719604492,-0.018586620688438416
1776193349233422600,2.805422607421875,0.050518035888671875,0.008821964263916016,-0.05293379724025726
1776193349249445600,2.821445556640625,0.06696796417236328,-0.025675058364868164,-0.044230371713638306
1776193349265471000,2.837470947265625,0.059563636779785156,-0.024492979049682617,0.001554638147354126
1776193349281496000,2.85349609375,0.045172691345214844,-0.016912221908569336,0.0038385391235351562
1776193349297518000,2.86951806640625,-0.004761695861816406,-0.02297663688659668,-0.0025277137756347656
1776193349313535000,2.885534912109375,-0.0330352783203125,-0.015547990798950195,0.008807927370071411
1776193349329549600,2.901549560546875,-0.10438251495361328,-0.010776281356811523,0.00970923900604248
1776193349345564400,2.917564453125,-0.1257648468017578,0.016864538192749023,-0.010823041200637817
1776193349361586000,2.9335859375,-0.11641216278076172,0.003246784210205078,-0.01383720338344574
1776193349377598500,2.949598388671875,-0.03795051574707031,0.03906083106994629,-0.023100271821022034
1776193349393610800,2.96561083984375,0.026131629943847656,0.019991636276245117,-0.03594335913658142
1776193349409620000,2.981619873046875,0.042502403259277344,0.012256383895874023,0.027066528797149658
1776193349425636400,2.99763623046875,0.05424785614013672,0.03479433059692383,0.06268450617790222
1776193349441655300,3.0136552734375,0.06615543365478516,0.037325382232666016,0.061505407094955444
1776193349457680000,3.029679931640625,0.06389141082763672,0.04139995574951172,-0.02807067334651947
1776193349473701000,3.045701171875,0.014002799987792969,0.04931378364562988,-0.05433864891529083
1776193349489720300,3.06172021484375,-0.02858734130859375,0.037721872329711914,0.0018967390060424805
1776193349505743000,3.0777431640625,-0.04745006561279297,0.0031325817108154297,-0.028295502066612244
1776193349521761300,3.09376123046875,0.014718055725097656,0.008347511291503906,-0.012265563011169434
1776193349537780200,3.1097802734375,-0.0019292831420898438,-0.044802188873291016,-0.007490366697311401
1776193349553803800,3.1258037109375,-0.05657005310058594,-0.04173159599304199,-0.005884528160095215
1776193349569826800,3.141826904296875,-0.10407161712646484,-0.04344987869262695,0.004522770643234253
1776193349585843000,3.157843017578125,-0.05641937255859375,-0.037880897521972656,-0.02242816984653473
1776193349601867800,3.17386767578125,0.026781082153320312,-0.016386747360229492,-0.02310521900653839
1776193349617883100,3.189883056640625,0.0000476837158203125,-0.009998798370361328,-0.015077605843544006
1776193349633901800,3.20590185546875,-0.016715049743652344,0.013983011245727539,-0.005753770470619202
1776193349649921300,3.22192138671875,-0.009767532348632812,0.017417430877685547,0.017833977937698364
1776193349665940700,3.237940673828125,-0.0054225921630859375,-0.002153158187866211,-0.002115994691848755
1776193349681961000,3.2539609375,0.0803375244140625,0.04042506217956543,0.011892378330230713
1776193349697977600,3.2699775390625,0.08514595031738281,0.02839517593383789,0.016467779874801636
1776193349713992700,3.28599267578125,0.03530693054199219,0.005106449127197266,-0.01584358513355255
1776193349730013000,3.302012939453125,0.01178741455078125,0.01538705825805664,-0.014435499906539917
1776193349746029800,3.31802978515625,-0.0022363662719726562,-0.022031545639038086,-0.047469332814216614
1776193349762045000,3.334044921875,-0.04018402099609375,-0.016405105590820312,-0.05439518392086029
1776193349778066000,3.35006591796875,-0.044780731201171875,0.021196365356445312,-0.00507006049156189
1776193349794083600,3.36608349609375,-0.051918983459472656,-0.005143165588378906,0.01963314414024353
1776193349810100200,3.382100341796875,-0.06376361846923828,-0.012729406356811523,0.030437618494033813
1776193349826121500,3.39812158203125,-0.05167675018310547,0.022511005401611328,0.015268564224243164
1776193349842137300,3.414137451171875,-0.034920692443847656,0.010274171829223633,0.00575372576713562
1776193349858155500,3.430155517578125,0.0056819915771484375,0.015307188034057617,0.007318019866943359
1776193349874171600,3.446171630859375,0.01748180389404297,0.018297433853149414,-0.02506066858768463
1776193349890186200,3.462186279296875,0.06032085418701172,0.03136634826660156,-0.020309314131736755
1776193349906195000,3.47819482421875,0.08899593353271484,-0.001756906509399414,-0.028924360871315002
1776193349922202400,3.494202392578125,0.04389667510986328,-0.022297143936157227,-0.021747663617134094
1776193349938219000,3.510218994140625,-0.010669708251953125,-0.012166023254394531,-0.0003438889980316162
1776193349954240000,3.526239990234375,-0.036590576171875,-0.03290605545043945,0.010100364685058594
1776193349970260700,3.5422607421875,-0.05295562744140625,-0.024975299835205078,0.02183520793914795
1776193349986275300,3.558275390625,-0.06451702117919922,0.006740093231201172,0.02006000280380249
1776193350002295600,3.574295654296875,-0.07116985321044922,-0.0003867149353027344,0.013704061508178711
1776193350018306300,3.590306396484375,-0.10177230834960938,-0.012211799621582031,-0.014622509479522705
1776193350034322000,3.606322021484375,-0.08239269256591797,0.001077890396118164,-0.01836220920085907
1776193350050337500,3.622337646484375,-0.03697967529296875,0.008411407470703125,-0.01922251284122467
1776193350066350800,3.638350830078125,0.013140678405761719,0.023351669311523438,-0.001658022403717041
1776193350082367200,3.6543671875,0.061011314392089844,0.01864480972290039,0.03164482116699219
1776193350098384400,3.67038427734375,0.06371879577636719,0.03176546096801758,0.014196425676345825
1776193350114406700,3.68640673828125,-0.005107879638671875,0.017282724380493164,-0.01490810513496399
1776193350130426400,3.70242626953125,-0.03552436828613281,0.026430845260620117,0.00037530064582824707
1776193350146441500,3.71844140625,-0.049393653869628906,0.019625186920166016,-0.01460161805152893
1776193350162458000,3.7344580078125,-0.046835899353027344,0.007086277008056641,-0.0084342360496521
1776193350178475800,3.750475830078125,-0.03247642517089844,-0.01202082633972168,-0.0014703869819641113
1776193350194493200,3.7664931640625,0.0011720657348632812,-0.026957273483276367,-0.02277834713459015
1776193350210509300,3.78250927734375,-0.022439956665039062,-0.03786206245422363,-0.018499791622161865
1776193350226526200,3.798526123046875,-0.0676584243774414,-0.04134869575500488,0.02656078338623047
1776193350242539800,3.814539794921875,-0.07716655731201172,-0.029834270477294922,0.00886392593383789
1776193350258559000,3.83055908203125,0.006351470947265625,-0.02420806884765625,-0.05038870871067047
1776193350274579500,3.846579345703125,0.03490638732910156,0.00995779037475586,-0.0519990473985672
1776193350290599200,3.86259912109375,0.027957916259765625,0.001989603042602539,0.020481109619140625
1776193350306623700,3.878623779296875,0.019013404846191406,-0.019530534744262695,0.0969117283821106
1776193350322648000,3.89464794921875,-0.07840251922607422,0.017971277236938477,0.0017670392990112305
1776193350338674400,3.91067431640625,-0.09486770629882812,0.03535819053649902,-0.12272247672080994
1776193350354696000,3.926696044921875,0.029315948486328125,0.04589533805847168,-0.05723509192466736
1776193350370716700,3.942716552734375,0.09833621978759766,0.0071604251861572266,0.05788451433181763
1776193350386739700,3.95873974609375,0.09382438659667969,-0.010239362716674805,0.06998327374458313
1776193350402760700,3.9747607421875,0.03770637512207031,0.000896453857421875,0.04607045650482178
1776193350418788000,3.9907880859375,-0.05415534973144531,0.008548974990844727,-0.04371330142021179
1776193350434820900,4.00682080078125,-0.10129833221435547,0.014508962631225586,-0.06038035452365875
1776193350450847700,4.02284765625,-0.09174823760986328,0.0167996883392334,-0.034452736377716064
1776193350466871600,4.03887158203125,-0.08970260620117188,0.0015943050384521484,-0.016233384609222412
1776193350482905000,4.054905029296875,-0.0039615631103515625,0.04204964637756348,0.014763906598091125
1776193350498932700,4.0709326171875,-0.04490089416503906,0.060039520263671875,0.05564934015274048
1776193350514959600,4.086959716796875,-0.05769538879394531,0.03446197509765625,0.09658989310264587
1776193350530986200,4.102986328125,0.031815528869628906,0.006471395492553711,0.059189677238464355
1776193350547015400,4.119015380859375,0.011151313781738281,0.06463098526000977,0.004964128136634827
1776193350563042600,4.13504248046875,-0.12230205535888672,0.04244494438171387,0.004309237003326416
1776193350579072300,4.151072265625,-0.34778690338134766,0.047887325286865234,0.0003688335418701172
1776193350595100000,4.167099853515625,-0.13978195190429688,0.021075963973999023,-0.01570826768875122
1776193350611125200,4.183125244140625,0.2954988479614258,-0.1940138339996338,0.1357615739107132
1776193350627151000,4.199151123046875,0.21527385711669922,0.020842790603637695,0.021818138659000397
1776193350643182000,4.21518212890625,0.05292701721191406,0.059578895568847656,0.0789494588971138
1776193350659204000,4.2312041015625,-0.40078067779541016,0.14587116241455078,0.02141958847641945
1776193350675229700,4.247229736328125,-0.13776016235351562,0.19571375846862793,-0.03418366238474846
1776193350691258400,4.26325830078125,0.020150184631347656,0.04357790946960449,0.033775851130485535
1776193350707283000,4.279282958984375,-0.025603294372558594,-0.04526042938232422,0.03224032744765282
1776193350723303700,4.2953037109375,-0.15968894958496094,0.03523969650268555,-0.08322214335203171
1776193350739318800,4.31131884765625,-0.11647510528564453,0.07713651657104492,-0.07832691818475723
1776193350755337200,4.327337158203125,0.3201789855957031,0.031449079513549805,-0.05658769607543945
1776193350771359000,4.34335888671875,0.06477737426757812,-0.017400503158569336,0.09075136482715607
1776193350787379700,4.359379638671875,-0.29216957092285156,-0.17074203491210938,0.4211975634098053
1776193350803392500,4.375392578125,0.21435260772705078,0.28516697883605957,-0.033424437046051025
1776193350819405300,4.3914052734375,0.42958831787109375,-0.09772467613220215,-0.2251628339290619
1776193350835425300,4.40742529296875,-0.0018930435180664062,0.02916431427001953,-0.18674498796463013
1776193350851444200,4.4234443359375,-0.9530105590820312,0.22115588188171387,-0.3054197132587433
1776193350867464000,4.4394638671875,-0.1872415542602539,0.1969602108001709,-0.1254557967185974
1776193350883479800,4.455479736328125,0.46463775634765625,0.043096065521240234,-0.11137829720973969
1776193350899500300,4.471500244140625,0.7279548645019531,-0.10677695274353027,-0.07643014192581177
1776193350915526100,4.487526123046875,0.7065143585205078,-0.3006819486618042,-0.03127100691199303
1776193350931549700,4.5035498046875,0.4535255432128906,-0.02952265739440918,0.05744779855012894
1776193350947579000,4.519578857421875,0.2392902374267578,0.14261865615844727,0.013885736465454102
1776193350963600400,4.535600341796875,0.5533323287963867,-0.18784570693969727,-0.08331360667943954
1776193350979617500,4.551617431640625,0.8261680603027344,-0.9575412273406982,-0.21914492547512054
1776193350995643100,4.56764306640625,-0.3511686325073242,0.013259649276733398,-0.19070953130722046
1776193351011659500,4.583659423828125,-0.23376941680908203,0.710099458694458,0.14266929030418396
1776193351027672600,4.599672607421875,-0.4405698776245117,-0.2084484100341797,0.3601031005382538
1776193351043684600,4.6156845703125,-0.622100830078125,-0.3813784122467041,0.06637030839920044
1776193351059697200,4.631697265625,-0.5494842529296875,-0.12099933624267578,0.09776926040649414
1776193351075717400,4.64771728515625,-0.04293346405029297,-0.12740588188171387,-0.1100095808506012
1776193351091740400,4.663740478515625,0.13548755645751953,-0.1221930980682373,-0.19061791896820068
1776193351107758000,4.679758056640625,-0.050248146057128906,-0.059211015701293945,-0.06309771537780762
1776193351123780600,4.695780517578125,-0.4402647018432617,-0.1865828037261963,-0.15054675936698914
1776193351139800000,4.711800048828125,-0.3766937255859375,-0.08730816841125488,-0.19052952527999878
1776193351155819000,4.727819091796875,-0.16518878936767578,-0.20163965225219727,0.375837504863739
1776193351171842000,4.743842041015625,-0.0778360366821289,-0.028627634048461914,0.2952014207839966
1776193351187865600,4.759865478515625,-0.1618194580078125,-0.11574149131774902,0.25071918964385986
1776193351203884300,4.77588427734375,-0.031475067138671875,-0.21203207969665527,0.17645573616027832
1776193351219908900,4.791908935546875,0.48847293853759766,-0.2566990852355957,0.032894909381866455
1776193351235929000,4.80792919921875,0.681304931640625,-0.0011949539184570312,-0.07148224115371704
1776193351251950300,4.823950439453125,0.19559955596923828,0.2034592628479004,-0.09184086322784424
1776193351267973400,4.839973388671875,-0.2782278060913086,0.37708306312561035,-0.1989954113960266
1776193351283998500,4.85599853515625,-0.3166685104370117,0.2945284843444824,-0.09264051914215088
1776193351300026000,4.872026123046875,-0.31455230712890625,0.12245488166809082,0.005877137184143066
1776193351316053800,4.8880537109375,-0.3425874710083008,0.14606738090515137,-0.282245934009552
1776193351332076500,4.90407666015625,-0.5446386337280273,0.11004352569580078,-0.3157336711883545
1776193351348103400,4.920103515625,-0.6530227661132812,-0.06268596649169922,0.24204373359680176
1776193351364125400,4.93612548828125,-0.18659114837646484,-0.10194206237792969,0.31569039821624756
1776193351380149000,4.95214892578125,0.13697338104248047,0.020600318908691406,-0.14181435108184814
1776193351396171500,4.968171630859375,0.0059070587158203125,0.004834175109863281,-0.34581542015075684
1776193351412192300,4.984192138671875,-0.5041618347167969,-0.3250453472137451,-0.36228930950164795
1776193351428216600,5.000216552734375,-0.9654569625854492,-0.3330698013305664,-0.2136669158935547
1776193351444244200,5.016244140625,-0.6328859329223633,0.12128138542175293,-0.2434476613998413
1776193351460267000,5.03226708984375,0.25441837310791016,0.05043840408325195,-0.32815253734588623
1776193351476290800,5.048290771484375,1.3366994857788086,-0.0658566951751709,-0.890035092830658
1776193351492317200,5.064317138671875,0.9806222915649414,-0.012065410614013672,-0.4089210033416748
1776193351508341000,5.080341064453125,-0.02692413330078125,-0.16330957412719727,0.4593207836151123
1776193351524363500,5.096363525390625,-0.6123714447021484,-0.29507875442504883,0.9038870334625244
1776193351540380700,5.112380615234375,-0.22701740264892578,-0.13300347328186035,0.454012393951416
1776193351556403700,5.12840380859375,0.4654369354248047,0.0037784576416015625,-0.03025949001312256
